PitchNo,Date,PAofInning,PitchofPA,PitcherId,PitcherThrows,PitcherTeam,BatterId,BatterSide,BatterTeam,Inning,Top/Bottom,Outs,Balls,Strikes,Count,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,AutoHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,EffectiveVelo,MaxHeight,SpeedDrop,ContactPositionX,ContactPositionY,ContactPositionZ,CatcherId,CatcherThrows,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,System
1,1/25/2023,1,1,691205,Right,T_A,1000194300,Left,T_B,1,Top,0,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,95.47234,-2.530713,-3.753618,2406.015977,245.481999,2:15,5.46291,1.43864,5.77588,-20.32533,11.12406,21.78863,1.40768,-0.24342,85.794,-6.355977,0.142562,0.403624,,,,,,,,,,,,-12.34339,6.84292,-1.14165,50,5.24133,8.04623,-138.07973,-6.82369,-23.39685,35.9648,-19.20333,93.38493,,9.67834,,,,1000055344,Right,54.72225,-139.30428,17.9824,5.46253,-6.16985,-9.60166,-1.42918,8.84285,-11.69843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
2,1/25/2023,1,2,691205,Right,T_A,1000110355,Right,T_B,1,Top,0,1,0,1-0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,83.93151,-0.481361,-2.574458,2650.445079,89.367891,9:00,5.3571,1.4795,4.00517,-41.9066,1.39843,-13.63162,1.40162,-2.13325,76.04611,-7.947746,-4.93464,0.473631,,,,,,,,,,,,5.64579,1.30382,-1.17107,50,5.25659,6.12471,-121.24296,-2.81319,8.27594,27.07071,-30.26285,79.5818,,7.8854,,,,1000055344,Right,56.49079,-122.68364,13.53535,5.36345,-1.20262,-15.13143,-1.4853,5.68427,4.13797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
3,1/25/2023,1,3,691205,Right,T_A,1000110355,Right,T_B,1,Top,0,2,0,2-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,94.81538,-2.694529,-4.446773,2356.259963,248.6815,2:15,5.33173,1.25374,5.65094,-22.71867,9.43485,21.01387,0.91591,-1.15091,85.0894,-6.940147,-0.701963,0.408118,,,,,,,,,,,,-12.07796,6.03989,-0.88954,50,5.0884,9.64797,-136.92103,-7.28845,-22.48733,35.65529,-20.92872,92.3567,,9.72597,,,,1000055344,Right,54.84591,-138.17718,17.82764,5.33218,-6.55112,-10.46436,-1.2434,10.4402,-11.24367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
4,1/25/2023,1,4,691205,Right,T_A,1000110355,Right,T_B,1,Top,0,3,0,3-0,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Out,1,0,95.50443,-2.808209,-3.469637,2468.671951,233.712265,1:45,5.55358,1.38453,5.308,-15.07595,16.96103,21.41978,1.6543,-0.09134,85.57686,-5.683153,0.326708,0.407378,103.48184,-8.739221,20.270752,,,,,11.90346,11.90346,18.031281,0.069219,-11.86949,9.77028,-1.08559,50,5.28784,7.31018,-137.98751,-7.28145,-22.44917,36.15917,-13.69521,92.52454,1.59757,9.92756,1.56995,1.59757,0.08398,1000055344,Right,55.1893,-139.34071,18.07958,5.55075,-6.76893,-6.84761,-1.37488,8.1503,-11.22458,180,1.5686,140.84201,,,,,,,,1.59779,-23.07997,,,,,,,,0.08348,52.01732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,v3
5,1/25/2023,2,1,691205,Right,T_A,8886045,Left,T_B,1,Top,1,0,0,0-0,Fastball,Sinker,BallCalled,Undefined,Undefined,,Undefined,0,0,95.47296,-3.251782,-4.641649,2373.494943,240.368019,2:00,5.35796,1.45903,5.73573,-19.26903,11.98627,19.16781,0.71089,-1.27548,86.71768,-6.86055,-1.223241,0.402377,,,,,,,,,,,,-11.13788,7.38225,-1.08372,50,5.07431,10.31892,-137.98227,-8.53822,-21.33914,32.48878,-18.03035,93.67438,,8.75528,,,,1000055344,Right,54.76359,-139.09936,16.24439,5.35723,-7.91826,-9.01517,-1.45114,11.05264,-10.66957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
6,1/25/2023,2,2,691205,Right,T_A,8886045,Left,T_B,1,Top,1,1,0,1-0,Cutter,Changeup,StrikeCalled,Undefined,Undefined,,Undefined,0,0,87.55234,-0.568998,-3.971272,1995.380723,279.183265,3:15,5.19754,1.69958,5.23858,-38.92384,-1.47118,16.41009,1.41779,-0.67144,80.2893,-7.632578,-1.06532,0.440466,,,,,,,,,,,,-9.29012,-0.21512,-1.34656,50,5.11599,8.07021,-126.85279,-2.78096,-15.14793,25.78477,-32.52478,85.57396,,7.26304,,,,1000055344,Right,55.26206,-127.91791,12.89239,5.20312,-1.43742,-16.26239,-1.69284,8.69594,-7.57397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
7,1/25/2023,2,3,691205,Right,T_A,8886045,Left,T_B,1,Top,1,1,1,1-1,Fastball,Sinker,InPlay,Undefined,GroundBall,GroundBall,Double,1,0,95.17311,-1.760517,-3.798347,2406.801714,241.369884,2:00,5.43415,1.52993,5.41678,-19.90225,11.87591,19.71816,2.12227,-0.39031,86.15271,-5.478113,-0.297777,0.405729,83.59177,-30.966289,-28.118788,,,,,4.74409,2.81743,-15.211102,0.033267,-11.08382,6.82697,-1.20637,50,5.26382,8.2014,-137.74614,-4.9756,-21.11077,33.07535,-19.17109,92.90057,2.10302,9.0204,1.48685,2.10302,0.40702,1000055344,Right,55.08222,-138.96111,16.53767,5.43366,-4.27138,-9.58555,-1.52188,8.97688,-10.55538,,1.4858,92.91601,,,,,,,,2.10374,-63.21648,,,,,,,,0.40759,-49.65169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,,v3
8,1/25/2023,3,1,691205,Right,T_A,1000064785,Right,T_B,1,Top,2,0,0,0-0,Slider,Slider,BallCalled,Undefined,Undefined,,Undefined,0,0,84.48981,-0.467969,-2.557932,2604.769381,78.120983,8:30,5.40571,1.4582,4.13651,-43.41735,-1.31768,-12.77568,1.3383,-2.06143,77.3384,-8.181766,-4.775954,0.466993,,,,,,,,,,,,5.37107,-0.07335,-1.15912,50,5.30743,6.08208,-122.2574,-2.86213,8.08433,25.3461,-32.28446,80.71299,,7.15142,,,,1000055344,Right,56.36207,-123.56932,12.67305,5.41233,-1.19106,-16.14223,-1.46311,5.66363,4.04216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
9,1/25/2023,3,2,691205,Right,T_A,1000064540,Right,T_B,1,Top,2,1,0,1-0,Slider,Slider,StrikeSwinging,Undefined,Undefined,,Undefined,0,0,83.77785,-0.485883,-0.906772,2564.035387,72.213719,8:30,5.40162,1.44409,4.19204,-44.54495,-2.30205,-11.10654,1.22392,-0.35035,77.36447,-8.393119,-2.841923,0.467787,,,,,,,,,,,,5.1287,-0.62957,-1.33169,50,5.301,2.44648,-121.50769,-2.91691,7.69893,22.89431,-33.1191,80.57605,,6.41339,,,,1000055344,Right,56.30883,-122.69063,11.44715,5.40751,-1.20566,-16.55955,-1.44782,2.04867,3.84947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
10,1/25/2023,3,3,691205,Right,T_A,1000064785,Right,T_B,1,Top,2,1,1,1-1,Slider,Slider,FoulBall,Undefined,Undefined,,Undefined,0,0,83.06004,0.167553,-0.845305,2668.236529,75.580567,8:30,5.40843,1.57739,3.93529,-45.4175,-1.90177,-12.61993,1.78494,-0.28805,76.37409,-7.877997,-3.032734,0.474782,,,,,,,,,,,,5.773,-0.53453,-1.46522,50,5.37626,2.38934,-120.36876,-1.61492,8.48219,23.0418,-32.95941,79.38889,,6.68595,,,,1000055344,Right,56.56432,-121.61886,11.5209,5.41537,0.17324,-16.47971,-1.58237,1.92915,4.2411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,v3
